duration_in_minutes,total_cases_produced_for_day,total_cases_shipped_for_day,line_LOU1,line_LOU2,line_LOU3,line_LOU4,line_LOU5,item_type_SHRF,item_type_LABL,storage_location_type_RSR,storage_location_type_SSR
26.17,26880.0,242540,1,0,0,0,0,1,0,0,1
26.17,1195267.0,242540,1,0,0,0,0,1,0,0,1
13.93,37075.0,242540,0,1,0,0,0,1,0,0,1
13.93,26880.0,242540,0,1,0,0,0,1,0,0,1
13.93,1195267.0,242540,0,1,0,0,0,1,0,0,1
7.73,37075.0,242540,0,1,0,0,0,1,0,0,1
7.73,26880.0,242540,0,1,0,0,0,1,0,0,1
7.73,1195267.0,242540,0,1,0,0,0,1,0,0,1
83.57,37075.0,242540,1,0,0,0,0,1,0,0,1
83.57,26880.0,242540,1,0,0,0,0,1,0,0,1
83.57,1195267.0,242540,1,0,0,0,0,1,0,0,1
11.18,37075.0,242540,1,0,0,0,0,1,0,0,1
11.18,26880.0,242540,1,0,0,0,0,1,0,0,1
11.18,1195267.0,242540,1,0,0,0,0,1,0,0,1
5.93,37075.0,242540,0,1,0,0,0,1,0,0,1
5.93,26880.0,242540,0,1,0,0,0,1,0,0,1
5.93,1195267.0,242540,0,1,0,0,0,1,0,0,1
14.83,12545.0,219926,1,0,0,0,0,1,0,0,1
14.83,52301.0,219926,1,0,0,0,0,1,0,0,1
14.83,62616.0,219926,1,0,0,0,0,1,0,0,1
14.83,400928.0,219926,1,0,0,0,0,1,0,0,1
14.83,53838.0,219926,1,0,0,0,0,1,0,0,1
8.42,12545.0,219926,1,0,0,0,0,1,0,0,1
8.42,52301.0,219926,1,0,0,0,0,1,0,0,1
8.42,62616.0,219926,1,0,0,0,0,1,0,0,1
8.42,400928.0,219926,1,0,0,0,0,1,0,0,1
8.42,53838.0,219926,1,0,0,0,0,1,0,0,1
16.55,12545.0,219926,1,0,0,0,0,1,0,0,1
16.55,52301.0,219926,1,0,0,0,0,1,0,0,1
16.55,62616.0,219926,1,0,0,0,0,1,0,0,1
16.55,400928.0,219926,1,0,0,0,0,1,0,0,1
16.55,53838.0,219926,1,0,0,0,0,1,0,0,1
20.5,12545.0,219926,1,0,0,0,0,1,0,0,1
20.5,52301.0,219926,1,0,0,0,0,1,0,0,1
20.5,62616.0,219926,1,0,0,0,0,1,0,0,1
20.5,400928.0,219926,1,0,0,0,0,1,0,0,1
20.5,53838.0,219926,1,0,0,0,0,1,0,0,1
24.68,12545.0,219926,1,0,0,0,0,1,0,0,1
24.68,52301.0,219926,1,0,0,0,0,1,0,0,1
24.68,62616.0,219926,1,0,0,0,0,1,0,0,1
24.68,400928.0,219926,1,0,0,0,0,1,0,0,1
24.68,53838.0,219926,1,0,0,0,0,1,0,0,1
7.45,97915.0,233689,1,0,0,0,0,1,0,0,1
7.45,64325.0,233689,1,0,0,0,0,1,0,0,1
7.45,93500.0,233689,1,0,0,0,0,1,0,0,1
7.45,1566574.0,233689,1,0,0,0,0,1,0,0,1
12.17,97915.0,233689,1,0,0,0,0,1,0,1,0
12.17,64325.0,233689,1,0,0,0,0,1,0,1,0
12.17,93500.0,233689,1,0,0,0,0,1,0,1,0
12.17,1566574.0,233689,1,0,0,0,0,1,0,1,0
21.28,97915.0,233689,1,0,0,0,0,1,0,0,1
21.28,64325.0,233689,1,0,0,0,0,1,0,0,1
21.28,93500.0,233689,1,0,0,0,0,1,0,0,1
21.28,1566574.0,233689,1,0,0,0,0,1,0,0,1
20.22,97915.0,233689,1,0,0,0,0,1,0,1,0
20.22,64325.0,233689,1,0,0,0,0,1,0,1,0
20.22,93500.0,233689,1,0,0,0,0,1,0,1,0
20.22,1566574.0,233689,1,0,0,0,0,1,0,1,0
23.72,97915.0,233689,1,0,0,0,0,1,0,0,1
23.72,64325.0,233689,1,0,0,0,0,1,0,0,1
23.72,93500.0,233689,1,0,0,0,0,1,0,0,1
23.72,1566574.0,233689,1,0,0,0,0,1,0,0,1
13.32,24287.0,165098,1,0,0,0,0,1,0,0,1
13.32,67234.0,165098,1,0,0,0,0,1,0,0,1
13.32,45283.0,165098,1,0,0,0,0,1,0,0,1
16.23,81314.0,238160,1,0,0,0,0,1,0,1,0
16.23,58005.0,238160,1,0,0,0,0,1,0,1,0
16.23,696960.0,238160,1,0,0,0,0,1,0,1,0
16.23,30964.0,238160,1,0,0,0,0,1,0,1,0
45.7,81314.0,238160,1,0,0,0,0,1,0,0,1
45.7,58005.0,238160,1,0,0,0,0,1,0,0,1
45.7,696960.0,238160,1,0,0,0,0,1,0,0,1
45.7,30964.0,238160,1,0,0,0,0,1,0,0,1
14.87,81314.0,238160,1,0,0,0,0,1,0,0,1
14.87,58005.0,238160,1,0,0,0,0,1,0,0,1
14.87,696960.0,238160,1,0,0,0,0,1,0,0,1
14.87,30964.0,238160,1,0,0,0,0,1,0,0,1
48.18,81314.0,238160,1,0,0,0,0,1,0,0,1
48.18,58005.0,238160,1,0,0,0,0,1,0,0,1
48.18,696960.0,238160,1,0,0,0,0,1,0,0,1
48.18,30964.0,238160,1,0,0,0,0,1,0,0,1
20.33,59200.0,282904,1,0,0,0,0,1,0,0,1
20.33,63014.0,282904,1,0,0,0,0,1,0,0,1
20.33,55370.0,282904,1,0,0,0,0,1,0,0,1
20.33,526253.0,282904,1,0,0,0,0,1,0,0,1
20.33,113018.0,282904,1,0,0,0,0,1,0,0,1
7.25,59200.0,282904,1,0,0,0,0,1,0,0,1
7.25,63014.0,282904,1,0,0,0,0,1,0,0,1
7.25,55370.0,282904,1,0,0,0,0,1,0,0,1
7.25,526253.0,282904,1,0,0,0,0,1,0,0,1
7.25,113018.0,282904,1,0,0,0,0,1,0,0,1
13.1,47392.0,212580,1,0,0,0,0,1,0,1,0
13.1,69130.0,212580,1,0,0,0,0,1,0,1,0
13.1,144610.0,212580,1,0,0,0,0,1,0,1,0
13.1,1035650.0,212580,1,0,0,0,0,1,0,1,0
13.47,69100.0,174972,1,0,0,0,0,1,0,0,1
13.47,34221.0,174972,1,0,0,0,0,1,0,0,1
13.47,9023.0,174972,1,0,0,0,0,1,0,0,1
73.93,69100.0,174972,1,0,0,0,0,1,0,0,1
73.93,34221.0,174972,1,0,0,0,0,1,0,0,1
73.93,9023.0,174972,1,0,0,0,0,1,0,0,1
16.5,69100.0,174972,1,0,0,0,0,1,0,0,1
16.5,34221.0,174972,1,0,0,0,0,1,0,0,1
16.5,9023.0,174972,1,0,0,0,0,1,0,0,1
11.13,69100.0,174972,1,0,0,0,0,1,0,0,1
11.13,34221.0,174972,1,0,0,0,0,1,0,0,1
11.13,9023.0,174972,1,0,0,0,0,1,0,0,1
7.27,50370.0,168804,1,0,0,0,0,1,0,0,1
7.27,130153.0,168804,1,0,0,0,0,1,0,0,1
7.27,347034.0,168804,1,0,0,0,0,1,0,0,1
14.33,50370.0,168804,1,0,0,0,0,1,0,0,1
14.33,130153.0,168804,1,0,0,0,0,1,0,0,1
14.33,347034.0,168804,1,0,0,0,0,1,0,0,1
69.32,50370.0,168804,1,0,0,0,0,1,0,1,0
69.32,130153.0,168804,1,0,0,0,0,1,0,1,0
69.32,347034.0,168804,1,0,0,0,0,1,0,1,0
39.17,50370.0,168804,1,0,0,0,0,1,0,1,0
39.17,130153.0,168804,1,0,0,0,0,1,0,1,0
39.17,347034.0,168804,1,0,0,0,0,1,0,1,0
6.88,24287.0,165098,1,0,0,0,0,1,0,1,0
6.88,67234.0,165098,1,0,0,0,0,1,0,1,0
6.88,45283.0,165098,1,0,0,0,0,1,0,1,0
14.43,24287.0,165098,1,0,0,0,0,1,0,1,0
14.43,67234.0,165098,1,0,0,0,0,1,0,1,0
14.43,45283.0,165098,1,0,0,0,0,1,0,1,0
12.43,24287.0,165098,1,0,0,0,0,1,0,1,0
12.43,67234.0,165098,1,0,0,0,0,1,0,1,0
12.43,45283.0,165098,1,0,0,0,0,1,0,1,0
10.87,24287.0,165098,1,0,0,0,0,1,0,1,0
10.87,67234.0,165098,1,0,0,0,0,1,0,1,0
10.87,45283.0,165098,1,0,0,0,0,1,0,1,0
7.78,104799.0,147638,1,0,0,0,0,1,0,1,0
7.78,99241.0,147638,1,0,0,0,0,1,0,1,0
7.78,74550.0,147638,1,0,0,0,0,1,0,1,0
7.92,104799.0,147638,1,0,0,0,0,1,0,1,0
7.92,99241.0,147638,1,0,0,0,0,1,0,1,0
7.92,74550.0,147638,1,0,0,0,0,1,0,1,0
11.65,104799.0,147638,1,0,0,0,0,1,0,1,0
11.65,99241.0,147638,1,0,0,0,0,1,0,1,0
11.65,74550.0,147638,1,0,0,0,0,1,0,1,0
41.38,104799.0,147638,1,0,0,0,0,1,0,1,0
41.38,99241.0,147638,1,0,0,0,0,1,0,1,0
41.38,74550.0,147638,1,0,0,0,0,1,0,1,0
14.6,102056.0,245578,1,0,0,0,0,1,0,0,1
14.6,36971.0,245578,1,0,0,0,0,1,0,0,1
14.6,70084.0,245578,1,0,0,0,0,1,0,0,1
14.6,64570.0,245578,1,0,0,0,0,1,0,0,1
14.75,102056.0,245578,1,0,0,0,0,1,0,0,1
14.75,36971.0,245578,1,0,0,0,0,1,0,0,1
14.75,70084.0,245578,1,0,0,0,0,1,0,0,1
14.75,64570.0,245578,1,0,0,0,0,1,0,0,1
8.38,102056.0,245578,1,0,0,0,0,1,0,0,1
8.38,36971.0,245578,1,0,0,0,0,1,0,0,1
8.38,70084.0,245578,1,0,0,0,0,1,0,0,1
8.38,64570.0,245578,1,0,0,0,0,1,0,0,1
32.23,41443.0,263472,1,0,0,0,0,1,0,0,1
32.23,63198.0,263472,1,0,0,0,0,1,0,0,1
32.23,63832.0,263472,1,0,0,0,0,1,0,0,1
32.23,37146.0,263472,1,0,0,0,0,1,0,0,1
40.73,41443.0,263472,1,0,0,0,0,1,0,1,0
40.73,63198.0,263472,1,0,0,0,0,1,0,1,0
40.73,63832.0,263472,1,0,0,0,0,1,0,1,0
40.73,37146.0,263472,1,0,0,0,0,1,0,1,0
68.78,41443.0,263472,1,0,0,0,0,1,0,1,0
68.78,63198.0,263472,1,0,0,0,0,1,0,1,0
68.78,63832.0,263472,1,0,0,0,0,1,0,1,0
68.78,37146.0,263472,1,0,0,0,0,1,0,1,0
14.12,41443.0,263472,0,0,1,0,0,1,0,1,0
14.12,63198.0,263472,0,0,1,0,0,1,0,1,0
14.12,63832.0,263472,0,0,1,0,0,1,0,1,0
14.12,37146.0,263472,0,0,1,0,0,1,0,1,0
42.12,41443.0,263472,1,0,0,0,0,1,0,1,0
42.12,63198.0,263472,1,0,0,0,0,1,0,1,0
42.12,63832.0,263472,1,0,0,0,0,1,0,1,0
42.12,37146.0,263472,1,0,0,0,0,1,0,1,0
31.72,41443.0,263472,0,0,1,0,0,1,0,1,0
31.72,63198.0,263472,0,0,1,0,0,1,0,1,0
31.72,63832.0,263472,0,0,1,0,0,1,0,1,0
31.72,37146.0,263472,0,0,1,0,0,1,0,1,0
17.53,41443.0,263472,0,0,1,0,0,1,0,1,0
17.53,63198.0,263472,0,0,1,0,0,1,0,1,0
17.53,63832.0,263472,0,0,1,0,0,1,0,1,0
17.53,37146.0,263472,0,0,1,0,0,1,0,1,0
8.78,104799.0,147638,1,0,0,0,0,1,0,1,0
8.78,99241.0,147638,1,0,0,0,0,1,0,1,0
8.78,74550.0,147638,1,0,0,0,0,1,0,1,0
31.33,104799.0,147638,1,0,0,0,0,1,0,1,0
31.33,99241.0,147638,1,0,0,0,0,1,0,1,0
31.33,74550.0,147638,1,0,0,0,0,1,0,1,0
17.07,104799.0,147638,1,0,0,0,0,1,0,1,0
17.07,99241.0,147638,1,0,0,0,0,1,0,1,0
17.07,74550.0,147638,1,0,0,0,0,1,0,1,0
37.87,104799.0,147638,1,0,0,0,0,1,0,0,1
37.87,99241.0,147638,1,0,0,0,0,1,0,0,1
37.87,74550.0,147638,1,0,0,0,0,1,0,0,1
9.17,70294.0,200220,1,0,0,0,0,1,0,0,1
9.17,51810.0,200220,1,0,0,0,0,1,0,0,1
9.17,75330.0,200220,1,0,0,0,0,1,0,0,1
9.17,639169.0,200220,1,0,0,0,0,1,0,0,1
9.17,22208.0,200220,1,0,0,0,0,1,0,0,1
9.18,70294.0,200220,1,0,0,0,0,1,0,0,1
9.18,51810.0,200220,1,0,0,0,0,1,0,0,1
9.18,75330.0,200220,1,0,0,0,0,1,0,0,1
9.18,639169.0,200220,1,0,0,0,0,1,0,0,1
9.18,22208.0,200220,1,0,0,0,0,1,0,0,1
7.45,70294.0,200220,1,0,0,0,0,1,0,0,1
7.45,51810.0,200220,1,0,0,0,0,1,0,0,1
7.45,75330.0,200220,1,0,0,0,0,1,0,0,1
7.45,639169.0,200220,1,0,0,0,0,1,0,0,1
7.45,22208.0,200220,1,0,0,0,0,1,0,0,1
44.6,70294.0,200220,1,0,0,0,0,1,0,0,1
44.6,51810.0,200220,1,0,0,0,0,1,0,0,1
44.6,75330.0,200220,1,0,0,0,0,1,0,0,1
44.6,639169.0,200220,1,0,0,0,0,1,0,0,1
44.6,22208.0,200220,1,0,0,0,0,1,0,0,1
8.85,70294.0,200220,1,0,0,0,0,1,0,0,1
8.85,51810.0,200220,1,0,0,0,0,1,0,0,1
8.85,75330.0,200220,1,0,0,0,0,1,0,0,1
8.85,639169.0,200220,1,0,0,0,0,1,0,0,1
8.85,22208.0,200220,1,0,0,0,0,1,0,0,1
8.08,101403.0,196944,1,0,0,0,0,1,0,0,1
8.08,43231.0,196944,1,0,0,0,0,1,0,0,1
8.08,41564.0,196944,1,0,0,0,0,1,0,0,1
36.98,167872.0,223884,1,0,0,0,0,1,0,0,1
36.98,3211.0,223884,1,0,0,0,0,1,0,0,1
36.98,54210.0,223884,1,0,0,0,0,1,0,0,1
36.98,621219.0,223884,1,0,0,0,0,1,0,0,1
36.98,70840.0,223884,1,0,0,0,0,1,0,0,1
73.33,167872.0,223884,1,0,0,0,0,1,0,0,1
73.33,3211.0,223884,1,0,0,0,0,1,0,0,1
73.33,54210.0,223884,1,0,0,0,0,1,0,0,1
73.33,621219.0,223884,1,0,0,0,0,1,0,0,1
73.33,70840.0,223884,1,0,0,0,0,1,0,0,1
90.23,167872.0,223884,1,0,0,0,0,1,0,0,1
90.23,3211.0,223884,1,0,0,0,0,1,0,0,1
90.23,54210.0,223884,1,0,0,0,0,1,0,0,1
90.23,621219.0,223884,1,0,0,0,0,1,0,0,1
90.23,70840.0,223884,1,0,0,0,0,1,0,0,1
12.65,167872.0,223884,1,0,0,0,0,1,0,0,1
12.65,3211.0,223884,1,0,0,0,0,1,0,0,1
12.65,54210.0,223884,1,0,0,0,0,1,0,0,1
12.65,621219.0,223884,1,0,0,0,0,1,0,0,1
12.65,70840.0,223884,1,0,0,0,0,1,0,0,1
6.27,60171.0,273264,1,0,0,0,0,1,0,0,1
6.27,26348.0,273264,1,0,0,0,0,1,0,0,1
9.12,60171.0,273264,1,0,0,0,0,1,0,1,0
9.12,26348.0,273264,1,0,0,0,0,1,0,1,0
103.45,60171.0,273264,1,0,0,0,0,1,0,1,0
103.45,26348.0,273264,1,0,0,0,0,1,0,1,0
36.37,41443.0,263472,0,0,1,0,0,1,0,0,1
36.37,63198.0,263472,0,0,1,0,0,1,0,0,1
36.37,63832.0,263472,0,0,1,0,0,1,0,0,1
36.37,37146.0,263472,0,0,1,0,0,1,0,0,1
84.73,113877.0,235045,0,0,1,0,0,1,0,1,0
84.73,96147.0,235045,0,0,1,0,0,1,0,1,0
84.73,392141.0,235045,0,0,1,0,0,1,0,1,0
30.07,113877.0,235045,0,1,0,0,0,1,0,1,0
30.07,96147.0,235045,0,1,0,0,0,1,0,1,0
30.07,392141.0,235045,0,1,0,0,0,1,0,1,0
32.6,113877.0,235045,1,0,0,0,0,1,0,1,0
32.6,96147.0,235045,1,0,0,0,0,1,0,1,0
32.6,392141.0,235045,1,0,0,0,0,1,0,1,0
13.65,113877.0,235045,1,0,0,0,0,1,0,1,0
13.65,96147.0,235045,1,0,0,0,0,1,0,1,0
13.65,392141.0,235045,1,0,0,0,0,1,0,1,0
7.65,113877.0,235045,1,0,0,0,0,1,0,1,0
7.65,96147.0,235045,1,0,0,0,0,1,0,1,0
7.65,392141.0,235045,1,0,0,0,0,1,0,1,0
50.07,113877.0,235045,1,0,0,0,0,1,0,1,0
50.07,96147.0,235045,1,0,0,0,0,1,0,1,0
50.07,392141.0,235045,1,0,0,0,0,1,0,1,0
18.22,14984.0,196994,1,0,0,0,0,1,0,1,0
18.22,45534.0,196994,1,0,0,0,0,1,0,1,0
18.22,63126.0,196994,1,0,0,0,0,1,0,1,0
18.22,59095.0,196994,1,0,0,0,0,1,0,1,0
16.03,14984.0,196994,0,0,1,0,0,1,0,1,0
16.03,45534.0,196994,0,0,1,0,0,1,0,1,0
16.03,63126.0,196994,0,0,1,0,0,1,0,1,0
16.03,59095.0,196994,0,0,1,0,0,1,0,1,0
9.2,14984.0,196994,1,0,0,0,0,1,0,1,0
9.2,45534.0,196994,1,0,0,0,0,1,0,1,0
9.2,63126.0,196994,1,0,0,0,0,1,0,1,0
9.2,59095.0,196994,1,0,0,0,0,1,0,1,0
18.12,14984.0,196994,1,0,0,0,0,1,0,1,0
18.12,45534.0,196994,1,0,0,0,0,1,0,1,0
18.12,63126.0,196994,1,0,0,0,0,1,0,1,0
18.12,59095.0,196994,1,0,0,0,0,1,0,1,0
23.57,14984.0,196994,1,0,0,0,0,1,0,1,0
23.57,45534.0,196994,1,0,0,0,0,1,0,1,0
23.57,63126.0,196994,1,0,0,0,0,1,0,1,0
23.57,59095.0,196994,1,0,0,0,0,1,0,1,0
8.65,14984.0,196994,1,0,0,0,0,1,0,1,0
8.65,45534.0,196994,1,0,0,0,0,1,0,1,0
8.65,63126.0,196994,1,0,0,0,0,1,0,1,0
8.65,59095.0,196994,1,0,0,0,0,1,0,1,0
6.5,101403.0,196944,1,0,0,0,0,1,0,0,1
6.5,43231.0,196944,1,0,0,0,0,1,0,0,1
6.5,41564.0,196944,1,0,0,0,0,1,0,0,1
9.73,67646.0,235932,1,0,0,0,0,1,0,0,1
9.73,159530.0,235932,1,0,0,0,0,1,0,0,1
9.73,300458.0,235932,1,0,0,0,0,1,0,0,1
5.4,67646.0,235932,1,0,0,0,0,1,0,0,1
5.4,159530.0,235932,1,0,0,0,0,1,0,0,1
5.4,300458.0,235932,1,0,0,0,0,1,0,0,1
17.03,67646.0,235932,1,0,0,0,0,1,0,0,1
17.03,159530.0,235932,1,0,0,0,0,1,0,0,1
17.03,300458.0,235932,1,0,0,0,0,1,0,0,1
17.92,67646.0,235932,1,0,0,0,0,1,0,0,1
17.92,159530.0,235932,1,0,0,0,0,1,0,0,1
17.92,300458.0,235932,1,0,0,0,0,1,0,0,1
65.02,67646.0,235932,1,0,0,0,0,1,0,0,1
65.02,159530.0,235932,1,0,0,0,0,1,0,0,1
65.02,300458.0,235932,1,0,0,0,0,1,0,0,1
49.82,67646.0,235932,1,0,0,0,0,1,0,0,1
49.82,159530.0,235932,1,0,0,0,0,1,0,0,1
49.82,300458.0,235932,1,0,0,0,0,1,0,0,1
36.78,67646.0,235932,1,0,0,0,0,1,0,0,1
36.78,159530.0,235932,1,0,0,0,0,1,0,0,1
36.78,300458.0,235932,1,0,0,0,0,1,0,0,1
7.43,87383.0,189820,1,0,0,0,0,1,0,1,0
7.43,48852.0,189820,1,0,0,0,0,1,0,1,0
7.43,94740.0,189820,1,0,0,0,0,1,0,1,0
7.43,570761.0,189820,1,0,0,0,0,1,0,1,0
21.35,87383.0,189820,1,0,0,0,0,1,0,0,1
21.35,48852.0,189820,1,0,0,0,0,1,0,0,1
21.35,94740.0,189820,1,0,0,0,0,1,0,0,1
21.35,570761.0,189820,1,0,0,0,0,1,0,0,1
5.25,9914.0,199554,1,0,0,0,0,1,0,0,1
5.25,41825.0,199554,1,0,0,0,0,1,0,0,1
5.25,1304778.0,199554,1,0,0,0,0,1,0,0,1
19.33,9914.0,199554,1,0,0,0,0,1,0,0,1
19.33,41825.0,199554,1,0,0,0,0,1,0,0,1
19.33,1304778.0,199554,1,0,0,0,0,1,0,0,1
55.65,9914.0,199554,1,0,0,0,0,1,0,0,1
55.65,41825.0,199554,1,0,0,0,0,1,0,0,1
55.65,1304778.0,199554,1,0,0,0,0,1,0,0,1
32.18,9914.0,199554,1,0,0,0,0,1,0,0,1
32.18,41825.0,199554,1,0,0,0,0,1,0,0,1
32.18,1304778.0,199554,1,0,0,0,0,1,0,0,1
7.58,9914.0,199554,1,0,0,0,0,1,0,0,1
7.58,41825.0,199554,1,0,0,0,0,1,0,0,1
7.58,1304778.0,199554,1,0,0,0,0,1,0,0,1
82.07,60171.0,273264,1,0,0,0,0,1,0,0,1
82.07,26348.0,273264,1,0,0,0,0,1,0,0,1
9.13,28977.0,239772,1,0,0,0,0,1,0,1,0
9.13,9792.0,239772,1,0,0,0,0,1,0,1,0
9.13,437196.0,239772,1,0,0,0,0,1,0,1,0
12.0,28977.0,239772,1,0,0,0,0,1,0,0,1
12.0,9792.0,239772,1,0,0,0,0,1,0,0,1
12.0,437196.0,239772,1,0,0,0,0,1,0,0,1
109.97,28977.0,239772,1,0,0,0,0,1,0,1,0
109.97,9792.0,239772,1,0,0,0,0,1,0,1,0
109.97,437196.0,239772,1,0,0,0,0,1,0,1,0
154.48,28977.0,239772,1,0,0,0,0,1,0,1,0
154.48,9792.0,239772,1,0,0,0,0,1,0,1,0
154.48,437196.0,239772,1,0,0,0,0,1,0,1,0
34.13,28977.0,239772,1,0,0,0,0,1,0,1,0
34.13,9792.0,239772,1,0,0,0,0,1,0,1,0
34.13,437196.0,239772,1,0,0,0,0,1,0,1,0
37.45,28977.0,239772,1,0,0,0,0,1,0,1,0
37.45,9792.0,239772,1,0,0,0,0,1,0,1,0
37.45,437196.0,239772,1,0,0,0,0,1,0,1,0
7.77,68058.0,266164,1,0,0,0,0,1,0,0,1
7.77,56746.0,266164,1,0,0,0,0,1,0,0,1
7.77,172438.0,266164,1,0,0,0,0,1,0,0,1
7.77,544256.0,266164,1,0,0,0,0,1,0,0,1
7.77,171636.0,266164,1,0,0,0,0,1,0,0,1
30.65,68058.0,266164,1,0,0,0,0,1,0,1,0
30.65,56746.0,266164,1,0,0,0,0,1,0,1,0
30.65,172438.0,266164,1,0,0,0,0,1,0,1,0
30.65,544256.0,266164,1,0,0,0,0,1,0,1,0
30.65,171636.0,266164,1,0,0,0,0,1,0,1,0
9.88,119459.0,243417,1,0,0,0,0,1,0,1,0
9.88,69515.0,243417,1,0,0,0,0,1,0,1,0
9.88,72060.0,243417,1,0,0,0,0,1,0,1,0
9.88,82643.0,243417,1,0,0,0,0,1,0,1,0
9.7,119459.0,243417,1,0,0,0,0,1,0,1,0
9.7,69515.0,243417,1,0,0,0,0,1,0,1,0
9.7,72060.0,243417,1,0,0,0,0,1,0,1,0
9.7,82643.0,243417,1,0,0,0,0,1,0,1,0
9.08,119459.0,243417,1,0,0,0,0,1,0,0,1
9.08,69515.0,243417,1,0,0,0,0,1,0,0,1
9.08,72060.0,243417,1,0,0,0,0,1,0,0,1
9.08,82643.0,243417,1,0,0,0,0,1,0,0,1
32.73,119459.0,243417,1,0,0,0,0,1,0,0,1
32.73,69515.0,243417,1,0,0,0,0,1,0,0,1
32.73,72060.0,243417,1,0,0,0,0,1,0,0,1
32.73,82643.0,243417,1,0,0,0,0,1,0,0,1
22.53,119459.0,243417,1,0,0,0,0,1,0,0,1
22.53,69515.0,243417,1,0,0,0,0,1,0,0,1
22.53,72060.0,243417,1,0,0,0,0,1,0,0,1
22.53,82643.0,243417,1,0,0,0,0,1,0,0,1
10.73,12184.0,197519,1,0,0,0,0,1,0,1,0
10.73,60069.0,197519,1,0,0,0,0,1,0,1,0
10.73,158214.0,197519,1,0,0,0,0,1,0,1,0
10.73,778824.0,197519,1,0,0,0,0,1,0,1,0
16.75,12184.0,197519,1,0,0,0,0,1,0,1,0
16.75,60069.0,197519,1,0,0,0,0,1,0,1,0
16.75,158214.0,197519,1,0,0,0,0,1,0,1,0
16.75,778824.0,197519,1,0,0,0,0,1,0,1,0
9.88,80720.0,285114,1,0,0,0,0,1,0,1,0
9.88,83501.0,285114,1,0,0,0,0,1,0,1,0
9.88,561796.0,285114,1,0,0,0,0,1,0,1,0
15.28,80720.0,285114,1,0,0,0,0,1,0,1,0
15.28,83501.0,285114,1,0,0,0,0,1,0,1,0
15.28,561796.0,285114,1,0,0,0,0,1,0,1,0
60.13,80720.0,285114,1,0,0,0,0,1,0,1,0
60.13,83501.0,285114,1,0,0,0,0,1,0,1,0
60.13,561796.0,285114,1,0,0,0,0,1,0,1,0
87.15,80720.0,285114,1,0,0,0,0,1,0,1,0
87.15,83501.0,285114,1,0,0,0,0,1,0,1,0
87.15,561796.0,285114,1,0,0,0,0,1,0,1,0
30.52,80720.0,285114,1,0,0,0,0,1,0,0,1
30.52,83501.0,285114,1,0,0,0,0,1,0,0,1
30.52,561796.0,285114,1,0,0,0,0,1,0,0,1
10.42,80720.0,285114,1,0,0,0,0,1,0,0,1
10.42,83501.0,285114,1,0,0,0,0,1,0,0,1
10.42,561796.0,285114,1,0,0,0,0,1,0,0,1
18.2,52696.0,230880,1,0,0,0,0,1,0,0,1
18.2,43679.0,230880,1,0,0,0,0,1,0,0,1
18.2,543136.0,230880,1,0,0,0,0,1,0,0,1
8.78,52696.0,230880,1,0,0,0,0,1,0,0,1
8.78,43679.0,230880,1,0,0,0,0,1,0,0,1
8.78,543136.0,230880,1,0,0,0,0,1,0,0,1
23.97,52696.0,230880,1,0,0,0,0,1,0,0,1
23.97,43679.0,230880,1,0,0,0,0,1,0,0,1
23.97,543136.0,230880,1,0,0,0,0,1,0,0,1
46.3,16722.0,238765,1,0,0,0,0,1,0,0,1
46.3,63234.0,238765,1,0,0,0,0,1,0,0,1
46.3,1302870.0,238765,1,0,0,0,0,1,0,0,1
46.3,90733.0,238765,1,0,0,0,0,1,0,0,1
15.03,16722.0,238765,1,0,0,0,0,1,0,0,1
15.03,63234.0,238765,1,0,0,0,0,1,0,0,1
15.03,1302870.0,238765,1,0,0,0,0,1,0,0,1
15.03,90733.0,238765,1,0,0,0,0,1,0,0,1
31.95,93620.0,251100,1,0,0,0,0,1,0,0,1
31.95,86215.0,251100,1,0,0,0,0,1,0,0,1
31.95,485087.0,251100,1,0,0,0,0,1,0,0,1
28.25,52772.0,194631,1,0,0,0,0,1,0,0,1
28.25,48830.0,194631,1,0,0,0,0,1,0,0,1
28.25,560039.0,194631,1,0,0,0,0,1,0,0,1
135.25,52772.0,194631,1,0,0,0,0,1,0,0,1
135.25,48830.0,194631,1,0,0,0,0,1,0,0,1
135.25,560039.0,194631,1,0,0,0,0,1,0,0,1
120.0,52772.0,194631,1,0,0,0,0,1,0,1,0
120.0,48830.0,194631,1,0,0,0,0,1,0,1,0
120.0,560039.0,194631,1,0,0,0,0,1,0,1,0
37.63,52772.0,194631,1,0,0,0,0,1,0,1,0
37.63,48830.0,194631,1,0,0,0,0,1,0,1,0
37.63,560039.0,194631,1,0,0,0,0,1,0,1,0
22.63,12184.0,197519,1,0,0,0,0,1,0,0,1
22.63,60069.0,197519,1,0,0,0,0,1,0,0,1
22.63,158214.0,197519,1,0,0,0,0,1,0,0,1
22.63,778824.0,197519,1,0,0,0,0,1,0,0,1
24.73,12184.0,197519,1,0,0,0,0,1,0,0,1
24.73,60069.0,197519,1,0,0,0,0,1,0,0,1
24.73,158214.0,197519,1,0,0,0,0,1,0,0,1
24.73,778824.0,197519,1,0,0,0,0,1,0,0,1
20.43,12184.0,197519,1,0,0,0,0,1,0,0,1
20.43,60069.0,197519,1,0,0,0,0,1,0,0,1
20.43,158214.0,197519,1,0,0,0,0,1,0,0,1
20.43,778824.0,197519,1,0,0,0,0,1,0,0,1
